card_id,corpus_id,review_id,cohort,rating,unit_index,source_span,card_text,card_role,evidence_specificity,evidence_scope,cluster_candidate,cluster_candidate_name,cluster_tie,special_flag,review_status
OCR291,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,6,고객센터전화가아예없다는것 자체가 소통의지없음,고객센터전화가아예없다는것 자체가 소통의지없음,problem,low,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR292,CUR106,872d3faa-ae10-4dc3-bfb2-4cb7a37b6e61,other_recent_months,3,1,셔플링 등록하고 싶은데 관심지역 선택 가능한 항목이 없어서 등록을 못했어요 🥲,셔플링 등록하고 싶은데 관심지역 선택 가능한 항목이 없어서 등록을 못했어요 🥲,problem,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR293,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,1,약 4년 간 문토를 이용했습니다.,약 4년 간 문토를 이용했습니다.,behavior,high,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR294,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,2,다양한 분야의 사람들과 인연을 맺을 수 있어 좋았습니다.,다양한 분야의 사람들과 인연을 맺을 수 있어 좋았습니다.,value,low,firsthand_or_direct_claim,P08,사람·관계·대화,N,,first_pass_unverified
OCR295,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,3,나름 문토의 개국공신(?)이라 자부하며 활동했고 문토의 흥망성쇠를 지켜봤습니다.,나름 문토의 개국공신(?)이라 자부하며 활동했고 문토의 흥망성쇠를 지켜봤습니다.,perception,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR296,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,4,몇 가지 제언을 드립니다.,몇 가지 제언을 드립니다.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR297,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,5,1.,1.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR298,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,6,문토에서 나이를 속이는 사람이 상당히 많습니다.,문토에서 나이를 속이는 사람이 상당히 많습니다.,perception,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR299,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,7,"당근모임처럼 연령대 등 호스트가 알 수 있게 하거나(최소), 본인인증을 통해 해당 나이 구간만 지원할 수 있게 했으면 합니다.","당근모임처럼 연령대 등 호스트가 알 수 있게 하거나(최소), 본인인증을 통해 해당 나이 구간만 지원할 수 있게 했으면 합니다.",need,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR300,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,8,2.,2.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR301,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,9,문토는 50만 명 이상의 가입자(2년 전 데이터이니 지금은 더...)와 시리즈A투자를 받은 전도유망한 기업입니다.,문토는 50만 명 이상의 가입자(2년 전 데이터이니 지금은 더...)와 시리즈A투자를 받은 전도유망한 기업입니다.,behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR302,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,10,"문토가 가진 장점은 ""문화로 토론하고 서로를 알아가는"" 외로움 문제를 해결하는 사회문제해결형 소셜벤처라고 생각합니다.","문토가 가진 장점은 ""문화로 토론하고 서로를 알아가는"" 외로움 문제를 해결하는 사회문제해결형 소셜벤처라고 생각합니다.",problem|value,medium,perception,U00,미분류,Y,,first_pass_unverified
OCR303,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,11,(지원공모연계,(지원공모연계,need,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR304,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,12,"2번과 관련, 이재명 대통령의 취임사 5가지 중 4번째였던 ""문화가 꽃피는 나라""가 있었죠.","2번과 관련, 이재명 대통령의 취임사 5가지 중 4번째였던 ""문화가 꽃피는 나라""가 있었죠.",perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR305,CUR107,c2603b67-2b66-4b54-b98b-ad52127bfd8e,other_recent_months,5,13,사회문제해결뿐만 아니라 박진영 위원장을 대표로 하는 대중문화교류위원회가 출범한 만큼 내년 정부예산 중 예술분야는 50퍼센트 증감이 사실상 예정되어 있습니다.,사회문제해결뿐만 아니라 박진영 위원장을 대표로 하는 대중문화교류위원회가 출범한 만큼 내년 정부예산 중 예술분야는 50퍼센트 증감이 사실상 예정되어 있습니다.,problem|outcome,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR306,CUR108,12eefb59-380f-4db5-b5cf-eee5b4e65c61,other_recent_months,1,1,소셜링 내용이 갑자기 바뀌어서 환불요청을 하였으나 시스템상 환불이 되지않고 카카오 고객문의도 답이없어요 해결해주세요,소셜링 내용이 갑자기 바뀌어서 환불요청을 하였으나 시스템상 환불이 되지않고 카카오 고객문의도 답이없어요 해결해주세요,problem|need|behavior,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR307,CUR109,936c3080-ceca-47ca-9bce-745e27ca3bd4,other_recent_months,1,1,카카오톡으로 5초만에 시작하기 하면 전화번호 인증시 이미 가입되어있다고 뜨는데 막상 로그인하려면 계정이 없다해요 재가입도 안되고 로그인도 안되고 비번찾기도 안되고 아이디 찾기도 안되고...,카카오톡으로 5초만에 시작하기 하면 전화번호 인증시 이미 가입되어있다고 뜨는데 막상 로그인하려면 계정이 없다해요 재가입도 안되고 로그인도 안되고 비번찾기도 안되고 아이디 찾기도 안되고...,problem|behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR308,CUR109,936c3080-ceca-47ca-9bce-745e27ca3bd4,other_recent_months,1,2,해결 부탁드려요,해결 부탁드려요,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR309,CUR110,efd4ce94-11df-404f-8211-ca3579f5f219,other_recent_months,1,1,참석자인줄 알고 봤더니 스탭이 참여자인척 참석하는게 너무 많습니다..인기있어보이려는거 이건 뭐 제재 안하나요???,참석자인줄 알고 봤더니 스탭이 참여자인척 참석하는게 너무 많습니다..인기있어보이려는거 이건 뭐 제재 안하나요???,behavior,medium,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR310,CUR111,98c3a6df-4ee1-419d-876b-d7965ad09947,other_recent_months,1,1,"이메일로 가입 되었다고 비밀번호 입력하면 가입 된 내역이 없다면서, 아이디 찾기 하면 그 이메일 나오고 계속 반복되는데 확인 부탁드려요","이메일로 가입 되었다고 비밀번호 입력하면 가입 된 내역이 없다면서, 아이디 찾기 하면 그 이메일 나오고 계속 반복되는데 확인 부탁드려요",problem|behavior|outcome,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR311,CUR112,38bb76c8-ab63-43c4-9e37-08a3d1886e59,other_recent_months,1,1,모임 오는 사람 중에 범죄자도 있어요...,모임 오는 사람 중에 범죄자도 있어요...,problem,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR312,CUR112,38bb76c8-ab63-43c4-9e37-08a3d1886e59,other_recent_months,1,2,"운영은 진짜 못하고, 별 한개도 아깝습니다.","운영은 진짜 못하고, 별 한개도 아깝습니다.",perception,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR313,CUR113,f732d595-1fcd-40d1-a32d-fd96f1d237d4,other_recent_months,5,1,다양한 모임과 클래스를 짬날때마다 잘 이용하고 있습니다~ 한 가지 아쉬운 점은 필터에서 카테고리 복수선택이 가능해지면 좋겠어요 2-3개의 카테고리를 모아 보고 싶은데 하나만 선택하거나 전체적으로 보니까 찾기 어려운 점이 있어요~,다양한 모임과 클래스를 짬날때마다 잘 이용하고 있습니다~ 한 가지 아쉬운 점은 필터에서 카테고리 복수선택이 가능해지면 좋겠어요 2-3개의 카테고리를 모아 보고 싶은데 하나만 선택하거나 전체적으로 보니까 찾기 어려운 점이 있어요~,value|behavior,high,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR314,CUR114,1057ecdb-b132-49f5-9c95-8f608c875d40,other_recent_months,1,1,"꽤 오래 사용했는데 요즘 너무 무의미하고 다 비슷비슷한 술파티로 뒤덮여 있어요 차단해도 끝이 없고 질 나쁜 모객 메시지도 너무 많이 와서 짜증나요,,, 파티나 소개팅 같은 건 좀 따로 묶어서 필요한 사람만 이용하게 했으면 좋겠어요 여기서 사람들 만날 때마다 문토가 변질됐다는 얘기 공통적으로 나오는데...","꽤 오래 사용했는데 요즘 너무 무의미하고 다 비슷비슷한 술파티로 뒤덮여 있어요 차단해도 끝이 없고 질 나쁜 모객 메시지도 너무 많이 와서 짜증나요,,, 파티나 소개팅 같은 건 좀 따로 묶어서 필요한 사람만 이용하게 했으면 좋겠어요 여기서 사람들 만날 때마다 문토가 변질됐다는 얘기 공통적으로 나오는데...",problem|value|need|behavior,medium,hearsay_or_collective_claim,P05,소개팅·술·파티 성격,N,,first_pass_unverified
OCR315,CUR114,1057ecdb-b132-49f5-9c95-8f608c875d40,other_recent_months,1,2,"더 깔끔하고 건전한, 색다른 체험 위주의 어플이 있다면 그 어플을 사용할 거 같아요","더 깔끔하고 건전한, 색다른 체험 위주의 어플이 있다면 그 어플을 사용할 거 같아요",behavior,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR316,CUR115,ee1dcd52-6531-4f6e-acf3-5674031dd562,other_recent_months,1,1,"오류가 난무하고, 빠른조치가 이뤄지지 않음.","오류가 난무하고, 빠른조치가 이뤄지지 않음.",problem,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR317,CUR115,ee1dcd52-6531-4f6e-acf3-5674031dd562,other_recent_months,1,2,서비스에 대한 수수료를 많이 부과하는데 그만한 서비스가 없음.,서비스에 대한 수수료를 많이 부과하는데 그만한 서비스가 없음.,problem,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR318,CUR115,ee1dcd52-6531-4f6e-acf3-5674031dd562,other_recent_months,1,3,일방적인 통보방식의 갑질 운영.,일방적인 통보방식의 갑질 운영.,problem,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR319,CUR115,ee1dcd52-6531-4f6e-acf3-5674031dd562,other_recent_months,1,4,별점 1개도 아까움,별점 1개도 아까움,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR320,CUR116,8384c8ae-decb-46cb-a0a7-0a21bb69917a,other_recent_months,3,1,"서울, 경기권에 집중되어 있음","서울, 경기권에 집중되어 있음",perception,low,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR321,CUR117,d882f5f9-1389-4646-92d5-a5989e998598,other_recent_months,5,1,"유익한 모임들이 많고, 좋은분들을 정말 많이 뵌것 같아요 앞으로도 계속 좋은 모임들 쭉 이어갔으면 좋을것같아요!","유익한 모임들이 많고, 좋은분들을 정말 많이 뵌것 같아요 앞으로도 계속 좋은 모임들 쭉 이어갔으면 좋을것같아요!",value|outcome,medium,perception,P07,취미·활동·새로운 경험,Y,,first_pass_unverified
OCR322,CUR118,d97bdec0-c3f8-45e0-b4c8-f871f96fb759,other_recent_months,1,1,과금유도 어플,과금유도 어플,problem,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR323,CUR119,333fa0a8-9135-42a7-93fa-202307f478d9,other_recent_months,1,1,아니 나만 부산쪽 안뜸?,아니 나만 부산쪽 안뜸?,perception,low,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR324,CUR119,333fa0a8-9135-42a7-93fa-202307f478d9,other_recent_months,1,2,부산 전체 경남 전체로했는데 모임 0개 다 중구 영등포구같은 서울 경기도류인데?ㅋㅋㅋㅋㅋ,부산 전체 경남 전체로했는데 모임 0개 다 중구 영등포구같은 서울 경기도류인데?ㅋㅋㅋㅋㅋ,perception,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR325,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,1,전반적으로 좋습니다.,전반적으로 좋습니다.,value,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR326,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,2,다만 결재내역을 지울 수 있었으면 합니다.,다만 결재내역을 지울 수 있었으면 합니다.,perception,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR327,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,3,결재내역을 지울 수 없다면 프립처럼 탈퇴로 개인정보 삭제 후 재가입이 좀더 원활했으면 합니다.,결재내역을 지울 수 없다면 프립처럼 탈퇴로 개인정보 삭제 후 재가입이 좀더 원활했으면 합니다.,problem|need|behavior,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR328,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,4,현재는 탈퇴 후 30일이 무조건 지나야 해서요 개선된다면 별 5개로 바로 바꾸겠습니다.,현재는 탈퇴 후 30일이 무조건 지나야 해서요 개선된다면 별 5개로 바로 바꾸겠습니다.,problem|need|behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR329,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,5,=== 25.07.30 === 별 2개에서 4개로 변경했습니다.,=== 25.07.30 === 별 2개에서 4개로 변경했습니다.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR330,CUR120,bf527afb-b1f8-4311-9276-39d0c1807274,other_recent_months,4,6,추후에 개선할 수 있으면 해주세요,추후에 개선할 수 있으면 해주세요,need,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
